run,event,pt_visA,phi_visA,eta_visA,pt_visB,phi_visB,eta_visB,pt_MET,phi_MET,mT2,mll
281797,1525440977,44.9959,1.49194,1.52856,29.8709,-2.35645,0.0821381,67.6796,2.16992,0.191198,89.8335
281797,1784216303,40.3236,2.51904,-0.32959,39.6036,-0.434631,0.712646,28.4978,2.91748,8.09569,90.7146
281797,1796469115,37.5118,0.174347,-0.58313,32.8573,3.07129,0.55127,20.6099,-2.90186,5.93559,81.3659
281797,1813043362,37.1316,2.61719,-0.385559,35.9497,-0.476807,-1.77881,44.6548,0.901978,0.543895,91.5143
281797,1689373501,51.4845,-1.97412,-1.54785,46.0969,2.09082,-0.0569534,47.4077,0.802246,39.4661,118.056
281797,1696085805,63.8375,-0.839966,-2.38818,49.8016,-0.253601,-1.96777,63.8738,2.38525,82.0956,40.4024
281797,1851153730,54.9063,-1.58594,2.09717,43.3254,0.868652,2.11865,29.6655,-1.48682,0.133737,91.8541
281797,1881227981,40.7303,-2.23633,2.14014,36.9438,0.945557,1.23462,21.0372,-2.84277,0.315823,85.656
281797,1897768953,39.6285,1.66211,-0.636597,37.7076,-0.751831,0.694092,54.8517,-1.47681,24.8811,90.9974
281797,1964641051,44.4415,3.05176,-1.35181,20.5331,-0.0546799,2.01367,28.3004,-2.86719,3.17189,168.139
281797,1970106026,56.9957,-0.200714,-0.722656,30.006,2.83545,-1.60156,28.9105,-2.06152,10.9183,90.7206
283050,281135634,38.176,1.5459,0.585449,33.2794,-1.6626,-0.825439,25.708,2.81738,0.364053,89.7418
283050,290584235,45.5506,-2.85547,0.592773,42.0183,0.402771,0.0636139,58.379,1.2002,0.340379,90.4344
283820,290313941,31.5293,-3.00195,-0.37854,26.4124,0.0980377,1.51245,27.0283,2.47266,4.81298,85.4846
283820,646783705,37.5129,-1.33203,1.06714,32.1881,1.09399,-0.523682,39.9433,0.490845,0.177656,89.4127
283820,718727159,102.692,1.50659,1.0415,25.6809,3.0957,0.0600739,24.0717,-1.33716,34.9157,90.1208
283820,811833429,53.3495,-3.13037,-0.169037,22.5779,1.70825,-1.49341,65.8596,0.250305,44.824,67.423
283820,816336012,35.8236,-0.751343,0.508179,30.2933,2.27881,-1.24927,31.1025,-1.60864,9.06484,92.9291
283820,828635037,42.0868,0.111343,-1.0791,21.253,-2.96045,-0.885254,22.121,-2.83301,0.206694,60.0603
283820,830710416,51.7187,1.97388,-1.06299,37.5012,-0.89502,-0.326843,31.695,1.79297,0.149175,93.3493
283820,839793152,54.9603,2.08838,0.354431,37.3251,-1.03613,0.362671,31.0029,-0.399414,0.561573,90.5822
283820,846896179,62.6193,-0.539795,-0.994995,34.1886,-3.05371,-1.25684,33.487,0.116013,19.7944,88.8536
283820,1098273019,45.2651,1.4502,-1.53369,36.3945,-1.69019,-0.842163,26.5387,-1.17163,1.06134,86.0773
283820,1116243002,41.5287,1.18262,0.111145,25.0374,-2.34326,0.443665,47.2172,3.04248,0.254338,64.2141
283820,1033894418,96.3842,-2.46094,1.12842,31.3437,0.865356,-0.619629,44.7129,1.83179,0.299485,154.325
283885,759606006,40.3598,0.134186,1.22461,33.5573,2.60205,-0.409546,33.6367,-2.17041,27.4229,96.5527
283885,882828404,49.6198,-0.846924,1.59521,42.4232,2.52393,1.53687,29.1665,1.5459,15.2319,91.1984
283885,918966940,45.0272,-2.52979,0.0068264,41.1533,0.32251,-0.489868,26.9038,2.84814,15.2362,87.8902
283885,924696966,48.5203,-1.60474,-1.26196,40.1427,1.50464,-0.673706,24.7525,-3.12646,5.93695,92.101
283885,941350214,29.4384,-1.8042,0.952759,29.1342,1.15552,-0.9198,23.0425,1.83423,8.2638,86.0112
283885,944339100,48.1619,-1.7937,-0.613281,25.6797,1.06445,-2.02051,140.302,1.31958,13.1208,87.9173
283885,981536108,44.2921,0.538208,0.716187,37.8123,-2.31299,1.60474,28.9998,1.60327,16.5769,89.2777
283885,983220855,52.3999,-0.558716,-0.649048,38.6854,3.1123,-1.31787,38.7277,-0.935181,0.154906,92.1655
283885,1043622052,31.5458,2.2417,0.253723,27.6125,-0.737061,2.33496,27.5222,2.31104,1.80948,93.8549
283885,1099869299,38.1374,1.86108,-1.70679,34.9212,-1.35498,-1.20728,26.7476,2.3252,0.254348,75.2269
283885,1123671626,34.6411,-2.76465,-1.94287,30.3241,0.247162,-0.216064,34.3137,1.28711,10.919,90.4237
283885,1142029670,94.1495,-3.06494,-0.328064,24.0996,0.837402,-0.799805,28.4555,1.94092,0.171508,91.3192
283885,1230588122,44.633,3.12988,-1.51685,39.5382,0.307373,-0.758545,44.3813,1.87573,0.221456,89.1347
283885,1220736614,79.8319,-0.0175552,-1.43115,77.3237,1.7644,-1.60645,76.6346,-0.155212,10.3893,122.978
283885,1242908546,134.661,1.05664,-1.29053,105.359,1.72754,-1.74487,22.6569,2.57129,34.4567,95.5485
283885,1459011796,72.6694,0.40625,1.83984,32.749,-1.84668,1.47559,21.8997,-0.619141,0.139171,89.8873
281797,278275358,52.4545,-2.28955,-1.80347,32.8427,0.677612,-0.974609,20.7797,2.4541,12.1402,89.9531
281797,280872489,86.7042,-0.659546,-0.0130749,25.0945,0.959473,1.17554,60.871,-2.24463,55.4209,89.525
281797,283028694,68.8765,0.791504,-0.0101528,30.4534,2.96777,0.622559,60.0819,-2.34424,34.1632,86.3176
281797,309979308,46.5294,-2.5498,2.1084,44.3476,0.372192,2.15283,48.5784,1.92676,21.9023,90.3262
281797,483510237,60.8851,2.69873,0.805054,23.2802,-0.17453,2.2124,42.969,0.373657,0.259557,94.1843
281797,501580480,35.565,-0.982422,-0.709106,33.9917,2.41846,0.896118,21.5969,0.0264664,12.2543,92.7307
281797,679105929,61.9815,1.72729,0.312195,30.7763,-1.42383,-0.43335,23.7245,2.16699,0.573079,93.4901
281797,680004276,62.6851,-0.412659,-1.04492,28.2515,-2.95117,-1.84473,67.5742,1.06079,39.1391,87.4844
281797,715081367,44.2392,-2.8418,-0.39386,43.2313,0.435059,-0.872314,30.5792,-2.02002,11.136,89.7851
281797,724575167,51.0884,1.77417,-1.19287,47.2435,-1.38208,-1.14966,40.054,1.80981,0.19826,98.277
281797,795991654,45.9483,-2.79395,0.317871,42.4068,1.62207,1.48853,64.9143,-0.64502,58.3511,89.5809
281797,825496917,79.6536,-2.34277,2.00635,54.667,-1.07422,1.38696,59.3584,-1.16235,0.151327,88.5504
281797,1114442603,48.4763,-2.11328,-0.849854,40.0613,0.651489,-0.200958,33.8565,-1.52075,0.169099,91.3367
281797,1116319304,39.7978,-2.71973,-1.04297,32.9205,0.412781,-2.23389,61.0951,1.35278,4.20499,85.6096
281797,1254935524,101.443,-2.33643,0.947144,63.2013,2.69629,2.25439,86.9947,-1.43506,63.9717,146.265
281797,1101538275,112.033,2.67969,-0.476929,21.9627,1.16455,-1.15405,52.5854,2.90576,14.0365,76.2839
281797,1101929581,46.4295,1.91479,-0.883423,42.4985,-1.28491,-1.44189,44.7654,0.972656,9.57168,92.2911
281797,1107271104,56.0166,2.82031,-0.468018,30.4143,-0.263,0.795166,92.9411,2.125,0.61264,99.5429
281797,1239123257,48.5727,1.9563,-0.44104,39.0136,-1.24365,-0.60144,49.8177,0.387024,11.2401,87.3063
282037,63690980,57.4888,-1.44092,1.81226,30.9184,1.26636,0.912109,26.7929,1.80322,12.2463,91.2136
282037,88422842,77.2281,-2.11182,-1.86865,21.3146,0.946899,-0.780518,54.841,1.86621,11.2676,93.3925
282037,90354669,40.7913,-0.692383,-1.29785,37.4751,2.49902,-2.36865,24.3297,3.03516,0.299971,89.6529
282037,189315668,56.8739,-2.43604,-0.247742,44.9257,-0.40094,0.289307,43.1627,-1.3562,0.147411,90.2959
282037,225772194,42.5545,-1.45654,-0.509033,33.9054,1.53125,-1.61401,22.8568,0.106934,0.244701,87.6676
282037,238009593,76.8357,-1.20679,0.464355,50.9052,-2.646,0.0933075,46.3643,2.76367,36.3843,85.6796
282037,365552305,37.6258,0.699585,1.00415,26.4427,-2.04639,-0.633545,135.236,0.110397,0.312682,84.5388
282037,376281012,47.2912,1.1875,1.92188,41.7748,-1.77637,1.79932,58.9578,2.34326,20.1955,88.7118
282037,468107079,48.2726,1.80078,-0.684082,41.9348,-1.70752,-0.36377,31.872,1.34888,12.4205,89.6522
282037,486476138,63.5114,2.57324,0.802246,31.2183,-1.60522,-0.304932,28.3104,2.32422,9.24985,93.1271
282037,555448929,33.3557,3.01807,-0.635742,32.6484,0.124863,1.03931,53.4028,0.962036,0.276647,90.1634
282037,2445337838,37.1553,2.26562,-1.875,36.2427,-0.825928,-0.463318,23.9437,-0.447876,0.266697,92.4283
282037,2502190125,34.2596,1.49683,-0.78125,24.3855,-1.78638,1.12109,34.3371,1.30493,4.34112,85.8927
282037,2571914908,46.7336,-2.06738,0.422363,33.1369,0.148529,0.426331,33.9854,1.7356,32.5953,70.4241
282037,2575324154,38.939,-0.225647,0.617432,38.7399,2.8667,-0.521851,53.8613,1.25244,0.569124,90.6059
282037,337365659,47.5966,-2.70947,1.78735,22.2328,-0.133057,0.132385,58.5501,-0.757446,0.248819,86.7584
282037,337976848,54.3757,2.67041,1.05225,40.3811,-0.949585,1.69287,65.9647,1.49072,34.634,96.0332
282037,345209945,49.8831,-0.848022,0.526245,40.5016,2.35596,0.919678,36.1262,2.39209,0.163017,91.5986
282037,348140636,41.9436,0.410217,-0.697998,28.3775,-2.39502,-2.39746,43.8124,-0.0822754,0.192778,94.7447
282814,573624134,43.9231,2.05371,0.41687,43.876,-1.07739,-0.0356293,35.1405,1.56714,0.628083,90.0547
282814,586555577,50.5748,-2.47754,-0.769287,39.2233,0.209534,-0.300354,23.3156,-0.00115609,0.143066,89.3102
282814,442026737,42.4553,0.869019,-1.23999,42.0933,-2.16553,-0.600952,25.5569,-1.40576,0.243247,88.7854
282814,615815559,74.0217,-2.70605,2.27295,31.745,0.00673008,2.06738,37.2968,1.35522,25.5674,95.2546
282814,627496570,47.555,-2.3999,0.0462646,45.1794,0.728638,0.317078,35.6567,2.68652,4.54219,93.5532
282814,1165539222,55.9311,-1.19385,-0.202454,36.8921,1.88843,0.153473,35.9824,-3.11084,9.54999,92.2527
282814,1182043830,54.9488,-0.587158,0.0257797,33.0041,2.8291,-0.836914,29.757,0.956299,18.3772,92.4863
282814,1192507436,100.301,-2.98145,-1.50586,26.3191,1.83057,-0.408752,36.8407,-0.698608,49.0859,90.9053
282814,1383234821,84.8012,-1.74121,-1.00342,34.0905,2.55273,-1.30273,27.3457,-0.232971,36.591,91.6087
282814,1408676056,41.0357,0.924561,1.5835,40.1825,-1.94238,0.744141,32.172,1.75342,15.161,87.77
282814,1468849073,46.457,0.947266,-0.0633087,28.2853,3.04492,-1.68774,57.2787,1.42236,0.164462,90.8289
282814,1469880669,86.0712,1.32812,-1.30225,20.51,0.410522,1.78784,221.874,0.813477,0.292961,191.663
282814,1649736111,55.3462,2.53613,1.21484,32.6667,-1.0979,0.393127,28.4026,-2.5708,0.173363,89.9628
282814,1705774970,114.158,2.25293,-1.18774,54.6395,1.32983,-1.88599,113.009,0.0782471,81.6684,90.0824
282814,1216497177,42.2985,-1.60938,0.463867,32.1009,1.69556,-0.922485,36.8177,-2.55713,0.273182,91.9267
282814,2827474679,53.3609,1.03784,-0.0346298,35.3141,-2.36475,0.519531,24.7812,3.04492,0.196267,89.4628
282814,2844895328,51.6654,1.32886,0.856445,36.7807,-1.88477,0.154022,29.221,2.86426,0.363441,92.5639
282814,3053287767,87.0336,-0.376587,-1.34595,24.7954,-2.36084,-2.04736,66.7608,2.02588,53.0052,84.5938
282814,1724649278,52.6233,-2.07812,1.40576,33.0303,0.752319,1.98535,32.0825,-1.80688,0.152832,85.9427
282814,1725610724,36.0494,2.43994,-1.55371,23.3944,-1.08179,0.907471,27.4684,-1.39893,0.183629,107.337
282814,2422656180,209.943,0.567017,0.824951,39.3002,1.34131,1.35522,43.516,-1.62207,73.0478,84.1383
282922,7181311,42.5935,3.00635,-0.958496,42.5904,-0.277405,-1.64307,46.4352,-2.86523,0.236641,90.0198
282922,11633498,58.2378,-1.6394,1.48267,33.2504,1.83887,1.92114,92.853,-0.567505,32.8272,88.919
282922,28083806,37.3265,0.559814,2.32129,23.5355,-2.5332,0.588745,60.0254,2.19873,9.25632,82.935
283050,367807345,45.6049,-2.9751,1.57568,37.4956,-0.160278,0.682983,31.8132,0.813232,17.5734,90.081
283270,716054644,46.2642,-0.538452,1.15381,40.2118,2.29834,1.79712,24.8793,3.14062,14.4067,89.8153
283270,717016023,40.433,1.76343,-1.14062,31.0228,-1.62646,-2.24219,28.5184,1.9751,0.159101,81.3805
283270,273648543,72.789,0.491333,1.45679,31.2531,2.6499,2.17041,40.3455,2.20605,0.168153,91.0008
283270,277918461,43.0646,0.589966,-0.92395,31.3984,-2.77832,0.367798,24.3769,1.89624,0.219419,89.0359
283270,276725999,51.4418,-2.9082,0.423828,34.8192,-0.085022,-0.120422,69.5326,-2.11035,0.248926,86.7661
283270,280772271,55.7974,-1.27686,0.430481,36.5583,1.51685,-0.175323,42.6306,1.61182,3.57369,93.2031
283270,317829875,64.4022,0.590698,-0.802856,55.526,-2.73682,-1.08496,42.2544,-0.449036,19.534,120.28
283270,364957151,43.1509,1.46143,1.29688,39.2813,-1.77783,0.653442,31.9349,-0.106079,11.3234,86.5462
283270,220965939,51.3493,-2.88477,2.30176,37.6018,-0.491699,1.93872,59.5094,-1.40625,0.192253,83.3567
283270,263978431,48.7392,0.242889,0.65979,42.6386,-2.53027,0.250549,30.7989,1.57666,21.701,91.5789
283270,267353274,46.2846,1.50488,0.182007,42.6168,-1.5896,0.0869904,23.1933,-2.80273,6.71852,88.9013
283270,1478825720,64.3609,0.339111,1.15088,22.7316,-2.5791,-0.0482559,27.9088,0.790283,9.02461,90.264
283270,1727819733,37.392,-2.82422,1.52905,23.9089,-2.78467,1.55542,31.181,0.915771,40.8988,1.42121
283270,1731524234,109.875,-2.72852,0.188904,46.5024,1.59473,-0.416016,34.0854,0.849854,26.4678,126.583
283270,1735063776,54.628,-2.19482,0.142761,37.4037,1.04565,0.276917,36.7749,-2.54688,0.221639,90.4988
283270,483344341,48.5921,2.15625,-0.964111,46.9038,-2.26123,0.181213,70.7731,1.8916,14.4638,95.9915
283270,493985809,33.7006,-0.714355,0.52417,33.4724,2.7041,-1.05103,42.3975,-1.77905,0.247044,88.6227
283270,495775214,69.5598,0.186249,1.98999,28.8702,-2.72461,2.25684,27.8751,0.126434,0.129418,89.8345
283270,495174927,79.3254,0.0704803,1.56274,24.1338,-3.11475,2.07471,36.5886,1.77783,0.614621,90.3708
283270,514764684,35.0346,3.03125,-0.70874,28.2977,-0.400513,1.11255,26.3496,2.89111,3.66123,90.4821
283270,520880346,48.5174,0.868042,-1.48804,41.695,-2.31689,-0.350159,21.772,1.69824,0.32956,104.892
283270,521042049,58.1091,-1.95093,-0.727295,21.4699,0.818726,0.56897,36.7481,-0.275452,0.251237,85.0094
283270,580901272,41.6348,3.12256,-0.137756,37.6807,-0.0842133,-1.23389,26.6004,-2.41602,0.304138,91.3786
283270,590317913,46.5584,-1.41455,-0.554199,32.2293,2.1333,-1.84937,64.6747,2.66357,0.237991,92.9901
283270,547167897,65.7473,0.0678406,0.519409,32.6969,2.58838,1.15381,38.0972,0.700684,0.156061,93.2238
283270,659460690,56.2339,-1.49121,1.23096,38.1585,1.83716,1.62549,31.6352,1.98877,0.166119,94.0581
283270,663212139,40.5833,3.07812,-1.45459,40.2149,0.068634,-1.19019,27.3634,-2.32666,10.3004,81.3298
283270,663212125,53.7381,1.08936,-0.200134,23.1248,-1.13599,1.31421,122.418,0.741211,0.204203,86.2333
283270,683509178,50.2603,1.49731,0.697876,39.5719,-1.53809,0.662598,20.9587,-2.09229,6.8821,89.0823
283270,694632104,45.8579,3.05518,0.540405,31.7044,-0.64917,-0.823486,67.0961,-2.99365,0.181706,92.2922
283270,860696909,64.1119,1.25806,0.694824,42.1917,-2.34521,1.39673,20.489,-1.96387,9.47249,107.897
283270,869347045,25.6367,-2.28564,-1.41235,21.1057,0.646484,1.19507,59.8737,-1.94604,0.275782,91.8565
283270,869420882,44.9499,3.03809,1.12695,22.6829,1.56128,-0.997314,43.0684,1.09717,13.6215,91.9847
283353,137566329,34.5578,0.424133,-0.183441,26.863,-2.33643,1.69092,31.959,0.714722,7.56205,88.9692
283353,251801430,44.1708,2.01123,-0.273438,42.4541,1.57544,1.38965,78.7125,-2.84131,58.8253,82.7553
283353,265913133,45.758,-3.03125,1.59497,45.2698,0.138275,1.20312,34.6856,-1.72681,6.53264,92.7704
283353,269774291,51.2686,-0.0469208,-0.989502,35.7428,2.73242,-1.79663,45.1017,1.04492,0.21522,91.3897
283353,269688108,43.1665,-0.751709,-0.902466,40.3184,2.16016,-1.72607,33.0577,1.67822,0.193062,90.1055
283353,303753221,49.2971,-1.4624,-0.787476,25.0867,0.208588,0.897949,35.5338,2.03809,37.5813,84.5479
283353,312633679,268.429,-2.30371,-0.246399,46.8035,-3.13086,-0.182587,74.782,1.84888,68.2807,90.3754
283353,336812261,47.1505,0.367371,-0.657227,39.7821,-2.52539,0.253479,62.7497,0.0055542,0.213578,95.151
283353,338074228,29.344,-0.168152,0.783325,24.4029,2.90381,-1.25415,39.537,1.40454,0.514713,83.757
283353,388207044,143.849,-2.01904,0.336853,24.3061,0.834961,0.440613,51.5616,1.56738,19.1921,117.201
283353,400528988,51.8997,-1.08716,1.27563,45.6039,0.411316,-0.861084,85.8807,3.05127,77.4371,141.379
283353,410337444,36.7493,0.0589905,-1.13647,36.6905,2.84277,-2.125,58.3986,-0.0230408,3.5824,81.554
283353,424077268,42.0507,3.11035,-1.32739,38.3346,-0.166077,-0.598022,22.7354,-1.31006,0.240832,85.5276
283353,507763361,35.5751,-1.91675,1.2688,33.9212,1.24072,-0.219666,50.5102,-0.125183,5.31072,89.6204
283353,508303985,84.7906,-0.272339,1.06274,27.4328,0.911377,-1.40576,34.5818,-2.59473,49.5905,160.933
283353,527177480,54.5073,0.0385284,1.10938,35.304,2.65576,0.543457,25.6858,2.0752,0.160049,88.3919
283353,587434361,67.2599,-1.6167,2.27295,30.6891,0.428406,1.66992,46.3198,0.94104,17.8422,82.3858
283353,647782595,65.7142,-2.29834,0.351868,46.8485,2.21973,0.794434,30.72,0.569214,42.3253,89.2138
283353,676284980,52.2432,1.17432,-0.616699,30.6073,-1.1897,-1.88794,47.1212,2.0918,28.6401,91.8064
283353,692722303,52.6967,-1.93164,-1.56519,43.1088,0.793823,-1.51758,51.0088,-1.06958,0.191672,93.2962
283353,800050553,57.2035,1.96802,1.65308,33.4009,-1.27466,1.02148,55.3675,1.86719,3.95365,91.7112
283353,800489079,46.5177,0.151245,-0.260254,42.0369,-3.13086,0.125488,73.2092,-0.119324,9.68127,89.8771
283353,801557612,42.6363,2.04932,-0.911743,31.7027,1.27905,-0.134674,40.2231,1.21533,2.2443,40.264
283353,814118615,47.2327,-2.85107,0.619995,41.5184,0.258484,0.458496,43.6501,2.25342,7.55739,88.8445
283353,1038316440,50.0815,3.08447,1.61743,42.7666,0.177917,1.24561,22.6978,-0.384949,10.3211,93.5362
283407,48764623,116.332,-1.78979,0.31488,31.9556,1.24121,-1.40015,63.3089,-1.14331,0.360836,169.457
283407,55567678,46.8576,-2.58691,-0.609619,25.0998,1.29565,1.02832,29.3375,-3.13477,0.145689,89.5249
283407,58302469,69.5256,1.96802,2.37256,44.2394,-2.98486,1.70972,41.7055,-0.477661,59.7536,78.0252
283407,63736404,53.1737,-2.37793,1.17041,38.2733,0.808228,1.06421,74.9466,-1.03564,12.0606,90.3298
283548,27253531,46.0633,-0.834106,2.25977,42.3233,2.14502,1.7793,42.5,0.449646,0.278223,90.585
283680,1358224,101.322,-2.33154,0.188416,82.9629,-1.81201,0.941406,229.802,0.47345,191.116,84.9347
283680,2701394,50.0692,2.87354,-0.979004,48.1953,0.524536,-0.444946,59.61,2.40869,0.169974,94.4402
283682,75257672,48.8507,-1.47729,0.143463,44.224,1.71899,0.337708,22.5766,-1.6377,0.176065,93.3638
283682,78226008,58.7655,2.55811,0.454468,35.2988,-1.35107,1.11401,38.2625,-2.60547,0.163749,89.8309
283682,83701539,47.9688,1.56763,0.746338,30.5783,-1.63867,1.90942,30.4164,-1.43433,3.55247,89.8851
281639,211463355,44.4314,-0.989136,-1.69385,41.1356,2.03857,-1.31982,48.9223,2.58496,10.5845,86.8669
281707,325500693,41.6876,-2.146,1.33325,38.2557,0.977295,2.27979,66.8689,-1.99683,0.41137,88.9794
281707,329418598,61.3205,-1.12573,0.880249,38.0809,2.68701,0.750244,23.7815,-2.34229,0.147158,91.472
281707,340175923,51.0749,-1.30786,0.574707,40.0951,2.04736,0.843262,56.6566,-1.64697,0.204235,90.8124
281707,348296233,69.1406,-2.0083,-0.964966,41.9553,-2.5415,0.529785,38.9136,1.09009,62.0144,92.6654
281975,312258112,35.3788,0.383667,1.13159,30.8318,-2.5083,-0.746216,55.9796,-1.02881,0.303013,97.0238
281975,333205414,65.4789,1.30615,-1.44238,20.8862,-0.459839,0.477356,25.6701,-2.19531,29.9072,100.285
281976,3344167150,49.0526,-2.70312,-0.770386,39.6875,0.584106,-1.64941,41.3018,1.62964,0.291425,96.693
281976,3730065334,63.1374,0.620117,0.217529,36.0519,-1.854,-0.0582428,37.6374,-2.83984,26.2978,91.1158
282092,1442037755,47.1678,2.49951,-1.10864,42.3007,-0.719604,-1.42603,52.3308,-0.00680637,10.6313,90.397
282092,1611804356,49.153,2.74219,0.307922,41.0812,0.0848236,0.573853,26.9455,2.30469,0.147015,88.0704
282731,96854205,41.7915,-0.702393,0.752686,40.3335,2.44678,-0.17868,80.7816,2.34912,1.61666,91.177
282731,126883214,37.0153,2.94287,1.41626,29.8296,-0.185181,-0.00821114,38.2782,-1.49756,4.17887,84.0373
282731,129045885,37.7175,3.01123,1.67896,25.9624,0.261108,-0.183685,32.2198,0.807251,0.2007,90.9359
282731,133441064,42.625,-2.5,-0.0986481,40.4756,0.680542,-0.980957,53.3071,1.7832,0.590228,91.2741
282732,5784019,60.3291,-1.04395,-0.896362,35.2645,1.84375,-0.888184,23.8438,1.09595,0.190598,91.5076
282732,25221724,67.8228,1.2583,-1.12329,33.253,-1.75684,-1.69458,20.4527,1.22119,0.124433,98.6993
282732,29471105,50.0814,-1.42554,1.10205,41.1917,0.706177,0.151154,57.222,2.46045,48.7628,91.2736
282732,35528762,44.3209,0.951904,-0.581665,43.3788,-1.27319,0.00276995,29.3205,2.9917,33.7247,82.8309
282734,120125872,74.0695,-0.154144,1.9939,35.2156,1.89502,1.71191,42.5144,-0.244568,4.82307,88.4706
282734,251290614,48.8589,2.75146,0.573242,42.0241,-0.532959,0.486877,27.8077,0.584106,12.4598,90.4794
282734,262170159,39.5899,2.05518,-0.463623,38.1803,-0.966064,-1.74805,28.2338,2.89697,9.65368,94.2352
282734,298525156,43.4378,2.01611,2.18896,34.3481,-1.46216,0.985962,64.2669,0.305176,28.7899,90.7361
282734,339117022,45.0084,0.0972443,0.756592,30.866,-2.97852,1.60742,41.1714,-0.191284,0.272618,81.3555
282734,397401860,38.749,0.160645,0.623535,24.8646,3.13965,-1.28687,24.531,-0.31427,6.9503,92.4836
282735,1364897244,48.8729,1.02759,-0.484131,34.6098,-2.32324,-1.72339,47.4264,-2.53174,0.202067,98.1825
282735,1390975633,64.8595,-0.944336,0.502197,22.9046,1.94434,2.04883,21.5613,0.883911,0.226776,100.84
282735,1414471502,41.609,2.30469,-2.29346,41.4269,-0.889404,-1.85132,82.6115,0.515991,13.3106,85.0452
282800,380472266,48.9046,1.99829,-1.09009,39.1197,-1.45337,-1.90942,26.0951,-2.50293,0.1869,93.9567
282800,421371847,34.2864,-0.630127,0.102966,25.5388,0.416199,2.28662,40.0634,1.52344,28.7289,83.6429
282800,530491481,62.0378,-0.437866,0.551636,28.3685,2.68652,1.37256,30.8999,1.97583,0.656806,91.0676
282800,575147217,126.768,-2.43164,-1.58496,88.4857,1.11743,0.585449,28.8931,-0.795898,34.9204,346.643
282800,581276374,55.0942,1.91846,-0.472961,20.5312,-1.69189,1.35474,29.4792,-1.23438,9.81409,96.1008
282814,207972386,167.127,-1.38916,-1.57617,49.2409,-0.156616,-2.30615,153.363,1.7522,125.617,124.823
282917,149910278,59.2914,0.109558,-1.74463,33.9916,0.0853729,-1.5127,28.8942,1.95898,40.1264,10.492
282918,89637996,55.9131,-1.32007,-0.864258,36.6435,1.42651,-0.287537,31.799,-2.75146,23.0513,92.6305
282922,208527289,51.7719,-2.93506,-2.16211,38.939,0.359802,-2.00244,35.6589,1.16113,0.255639,89.8222
282922,227829890,48.8299,2.63818,-2.22949,22.9931,-1.71924,-0.301392,28.134,-2.33203,0.158805,93.082
283059,1529464,68.325,-1.83911,-1.09082,31.1159,0.276489,-0.59668,40.1307,-0.65564,0.163467,83.5783
